timestamp,voltage_v,current_a,current_average_a,discharged_mah,remaining,scale,time_remaining_s,temperature,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],voltage_cell_v[4],voltage_cell_v[5],voltage_cell_v[6],voltage_cell_v[7],voltage_cell_v[8],voltage_cell_v[9],voltage_cell_v[10],voltage_cell_v[11],voltage_cell_v[12],voltage_cell_v[13],max_cell_voltage_delta,full_charge_capacity_wh,remaining_capacity_wh,nominal_voltage,internal_resistance_estimate,ocv_estimate,ocv_estimate_filtered,volt_based_soc_estimate,voltage_prediction,prediction_error,estimation_covariance_norm,capacity,cycle_count,average_time_to_empty,manufacture_date,state_of_health,max_error,interface_error,faults,over_discharge_count,connected,cell_count,source,priority,id,is_powering_off,is_required,warning
9148779457,11.584772,-0.0,6.497838,0.0,0.43672338,1.087649,314.85983,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.584772,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9148979510,11.5773115,-0.0,6.471908,0.0,0.43666536,1.0876657,316.07947,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.5773115,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9149179520,11.588503,-0.0,6.4460926,0.0,0.4366091,1.0876633,317.3048,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.588503,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9149379586,11.584772,-0.0,6.4203734,0.0,0.43655494,1.0876701,318.5369,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.584772,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9149579459,11.5835285,-0.0,6.394723,0.0,0.4365019,1.0876733,319.7733,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.5835285,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9149779482,11.586016,-0.0,6.3692136,0.0,0.4364539,1.0876719,321.01913,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.586016,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9149979583,11.576068,-0.0,6.3438134,0.0,0.43640113,1.0877024,322.26678,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.576068,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9150179450,11.582285,-0.0,6.3185086,0.0,0.43634623,1.08771,323.51624,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.582285,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9150379462,11.578555,-0.0,6.293276,0.0,0.43628797,1.0877322,324.76898,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.578555,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9150579427,11.581042,-0.0,6.2681804,0.0,0.43622854,1.0877362,326.0254,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.581042,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9150779447,11.582285,-0.0,6.2431836,0.0,0.43617257,1.0877379,327.28955,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.582285,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9150979453,11.579799,-0.0,6.2182746,0.0,0.43611753,1.0877488,328.55923,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.579799,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9151179443,11.5773115,-0.0,6.193454,0.0,0.43606263,1.0877581,329.83386,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.5773115,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9151379442,11.587259,-0.0,6.168751,0.0,0.43600923,1.0877554,331.1147,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.587259,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9151579454,11.578555,-0.0,6.1441264,0.0,0.43595788,1.0877644,332.40204,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.578555,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9151779452,11.582285,-0.0,6.119621,0.0,0.4359081,1.0877696,333.6955,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.582285,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9151979439,11.587259,-0.0,6.095203,0.0,0.43585753,1.0877769,334.99338,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.587259,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9152179440,11.588503,-0.0,6.070871,0.0,0.43580943,1.0877781,336.29822,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.588503,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9152379442,11.584772,-0.0,6.0466623,0.0,0.4357621,1.0877897,337.6088,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.584772,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9152579433,11.5773115,-0.0,6.02252,0.0,0.43571344,1.0877995,338.9233,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.5773115,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9152779456,11.584772,-0.0,5.9985,0.0,0.435667,1.0877964,340.24493,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.584772,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9152979451,11.582285,-0.0,5.9745703,0.0,0.43562222,1.0878049,341.5728,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.582285,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9153179447,11.582285,-0.0,5.9507313,0.0,0.43557692,1.0878142,342.90546,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.582285,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9153379446,11.584772,-0.0,5.9269905,0.0,0.4355315,1.0878196,344.2432,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.584772,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9153579447,11.579799,-0.0,5.9033155,0.0,0.43548736,1.0878248,345.58722,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.579799,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9153779454,11.586016,-0.0,5.8797755,0.0,0.43544304,1.0878357,346.9364,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.586016,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9153979493,11.582285,-0.0,5.8563166,0.0,0.4353977,1.0878438,348.29025,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.582285,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9154179466,11.581042,-0.0,5.832948,0.0,0.43535253,1.0878505,349.64905,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.581042,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9154379439,11.581042,-0.0,5.8096824,0.0,0.4353103,1.0878512,351.0155,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.581042,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9154579440,11.582285,-0.0,5.786492,0.0,0.4352694,1.0878541,352.38858,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.582285,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9154779446,11.579799,-0.0,5.7634068,0.0,0.43522984,1.0878617,353.7681,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.579799,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9154979583,11.572337,-0.0,5.740411,0.0,0.4351902,1.08787,355.154,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.572337,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9155179492,11.581042,-0.0,5.7289376,0.0,0.43514723,1.0878812,355.47412,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.581042,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9155379527,11.5773115,-0.0,5.7289376,0.0,0.43510535,1.0878899,355.43994,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.5773115,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9155579502,11.579799,-0.0,5.7289376,0.0,0.43506247,1.0878971,355.4049,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.579799,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9155779508,11.582285,-0.0,5.7289376,0.0,0.43501645,1.0879107,355.36728,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.582285,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9155979635,11.586016,-0.0,5.7289376,0.0,0.43497238,1.0879078,355.3313,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.586016,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9156179476,11.581042,-0.0,5.7289376,0.0,0.43493173,1.0879096,355.2981,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.581042,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9156379564,11.584772,-0.0,5.7289376,0.0,0.4348952,1.0879023,355.26825,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.584772,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9156579467,11.581042,-0.0,5.7289376,0.0,0.43485665,1.087919,355.23676,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.581042,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9156779598,11.582285,-0.0,5.7289376,0.0,0.43481913,1.0879203,355.20612,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.582285,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9156979546,11.579799,-0.0,5.7289376,0.0,0.43478298,1.0879287,355.17657,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.579799,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9157179443,11.588503,-0.0,5.7289376,0.0,0.4347496,1.0879172,355.14932,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.588503,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9157379428,11.582285,-0.0,5.7289376,0.0,0.43472472,1.087905,355.12897,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.582285,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9157579432,11.582285,-0.0,5.7289376,0.0,0.4347012,1.0879047,355.10977,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.582285,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9157779441,11.5835285,-0.0,5.7289376,0.0,0.4346785,1.0879112,355.09122,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.5835285,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9157979434,11.582285,-0.0,5.7289376,0.0,0.43465462,1.0879163,355.07172,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.582285,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9158179443,11.584772,-0.0,5.7289376,0.0,0.4346357,1.087903,355.05627,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.584772,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9158379479,11.587259,-0.0,5.7289376,0.0,0.43461624,1.0879095,355.04034,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.587259,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9158579428,11.5773115,-0.0,5.7289376,0.0,0.43459558,1.0879238,355.02347,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.5773115,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9158779438,11.5835285,-0.0,5.7289376,0.0,0.4345781,1.0879114,355.0092,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.5835285,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9158979445,11.587259,-0.0,5.7289376,0.0,0.43456635,1.087896,354.9996,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.587259,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9159179446,11.588503,-0.0,5.7289376,0.0,0.43455902,1.0878867,354.9936,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.588503,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9159379506,11.581042,-0.0,5.7289376,0.0,0.4345554,1.0878837,354.9907,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.581042,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9159579437,11.588503,-0.0,5.7289376,0.0,0.43455386,1.0878775,354.9894,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.588503,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9159779441,11.586016,-0.0,5.7289376,0.0,0.43455032,1.0878873,354.9865,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.586016,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9159979480,11.5773115,-0.0,5.7289376,0.0,0.4345472,1.0878867,354.98392,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.5773115,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9160179451,11.5835285,-0.0,5.7289376,0.0,0.43454432,1.0878801,354.9816,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.5835285,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9160379442,11.578555,-0.0,5.7289376,0.0,0.43454263,1.0878866,354.9802,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.578555,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9160579438,11.578555,-0.0,5.7289376,0.0,0.43453902,1.0878893,354.97723,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.578555,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9160779519,11.579799,-0.0,5.7289376,0.0,0.43453205,1.0878975,354.9716,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.579799,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9160979489,11.587259,-0.0,5.7289376,0.0,0.43452585,1.0878906,354.96652,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.587259,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9161179514,11.584772,-0.0,5.7289376,0.0,0.43452454,1.0878853,354.96545,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.584772,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9161379478,11.579799,-0.0,5.7289376,0.0,0.4345245,1.0878812,354.9654,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.579799,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9161579520,11.581042,-0.0,5.7289376,0.0,0.43452558,1.0878808,354.96628,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.581042,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9161779450,11.584772,-0.0,5.7289376,0.0,0.43452474,1.0878849,354.9656,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.584772,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9161979631,11.572337,-0.0,5.7289376,0.0,0.43452197,1.0878946,354.96332,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.572337,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
