timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
9134858082,9134853386,15728642,-0.0044194064,-0.02474875,0.1775,nan,0
9134957965,9134953047,15728642,0.011932437,-0.001325836,0.17,nan,0
9135057702,9135053016,15728642,0.003977486,-0.005745253,0.17,nan,0
9135158128,9135153726,15728642,0.011932437,-0.001325836,0.17,nan,0
9135258913,9135253805,15728642,0.020771272,0.008396883,0.173125,nan,0
9135358717,9135354033,15728642,0.016793795,-0.00088389433,0.17,nan,0
9135458743,9135454056,15728642,0.024748744,0.0035355233,0.173125,nan,0
9135558116,9135553928,15728642,0.01767768,0.0044194064,0.176875,nan,0
9135658285,9135654072,15728642,0.02563263,0.009722709,0.1575,nan,0
9135758998,9135754611,15728642,0.021655153,0.0004419327,0.15375,nan,0
9135861131,9135854748,15728642,0.020771272,0.008396883,0.169375,nan,0
9135959615,9135954729,15728642,0.020771272,0.008396883,0.173125,nan,0
9136059180,9136054689,15728642,0.026958453,0.01546795,0.16562499,nan,0
9136159481,9136155093,15728642,0.019003503,0.011048534,0.16125,nan,0
9136260209,9136255792,15728642,0.026958453,0.01546795,0.16562499,nan,0
9136361692,9136355065,15728642,0.03093593,0.010606589,0.169375,nan,0
9136459899,9136455706,15728642,0.024306808,0.011048531,0.19687499,nan,0
9136559497,9136555510,15728642,0.030052045,0.018561542,0.16562499,nan,0
9136660114,9136655613,15728642,0.029610103,0.019003484,0.1575,nan,0
9136759978,9136755977,15728642,0.03889088,0.015026009,0.16562499,nan,0
9136862001,9136856197,15728642,0.02872622,0.012816299,0.173125,nan,0
9136961124,9136956424,15728642,0.026074573,0.009280765,0.17375,nan,0
9137061003,9137056115,15728642,0.026074572,0.009280765,0.169375,nan,0
9137160897,9137156913,15728642,0.015467969,0.0075129992,0.16125,nan,0
9137260380,9137256794,15728642,0.017677678,0.0053032897,0.161875,nan,0
9137363179,9137356760,15728642,0.02872622,0.0128163,0.16125,nan,0
9137461931,9137457244,15728642,0.016351853,0.0137001835,0.1575,nan,0
9137561672,9137557243,15728642,0.027400397,0.021213192,0.16499999,nan,0
9137661440,9137657644,15728642,0.022539038,0.005745231,0.169375,nan,0
9137761738,9137757726,15728642,0.024748744,0.003535524,0.161875,nan,0
9137863257,9137857639,15728642,0.032703698,0.00795494,0.17,nan,0
9137962283,9137957888,15728642,0.019887388,0.002209698,0.17,nan,0
9138062977,9138057889,15728642,0.01767768,0.0044194064,0.173125,nan,0
9138162155,9138158162,15728642,0.020771269,-0.005745253,0.161875,nan,0
9138262731,9138258347,15728642,0.021655153,0.00044193218,0.161875,nan,0
9138353458,9138348561,15728642,0.03093593,-0.0035355445,0.17,nan,0
9138463899,9138458614,15728642,0.026958456,0.0013258157,0.1575,nan,0
9138563586,9138558874,15728642,0.032703698,0.00795494,0.17,nan,0
9138663584,9138658891,15728642,0.024748744,0.003535524,0.161875,nan,0
9138762989,9138759001,15728642,0.039774764,0.007071057,0.161875,nan,0
